prefer_output
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""move"", ""val"": 100}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
"""[ [{""cmd"": ""steer"", ""val"": 90}], [{""cmd"": ""move"", ""val"": -50}], [{""cmd"": ""move"", ""val"": 50}], [{""cmd"": ""steer"", ""val"": -90}] ]"""
